time,user_name,user_color,message
904,lepo013,#FF0000,"farebbe ridere se morissi per colpa di un attacco di cagarella che non centra nulla con i visitors"
905,ochiavica,#C09973,"Va be’, io la prima run mi è durata forse poco più di 2 ore, è perché parliamo e teorizziamo tanto, di solito una notte dura meno di 10 minuti da solo"
905,usodabada,#FF69B4,"ma probabilmente più vai avanti più velocemente la farai la Run, speculi meno perché sai già le cose e  discuterai solo chi tenere e chi uccidere"
915,seigewm,#00FF7F,"Alcune ending sono facilissime da ottenere, altre...."
915,coldferdy,#1E90FF,"io non mi fido delle tue rerun"
919,midnightgamer__,#8A2BE2,"@mangodistruttore ciaooo!! <3 saidogHi io sono arrabbiata nera con mio padre su telegram scrivo tutto. Tu? <3"
919,pasquale92c,,"Torna Marcone"
923,maziert,#0000FF,"Cydonia alla seconda minecraft run: Non so raga questo creeper mi sembra ganzo io gli apro"
927,void_searcher,#5F9EA0,"void_searcher subscribed with Prime. They've subscribed for 4 months! Buonasera cydo!"
931,mysticmistpog,#8A2BE2,"mysticmistpog subscribed with Prime. They've subscribed for 60 months, currently on a 60 month streak! So che sei stato molto occupato, ma hai avuto modo di dare un'occhiata al libro della lore di Growsseth? Nel caso, credi ti potrà esere utile prima o poi? Invece, riguardo al progetto segreto, ci saranno momenti mondo vero/ mondo finto? Ti auguro il meglio per la riuscita del progetto, aspetto il trailer al varco per fare la prima fanart del progetto, avendo fatto la "zeresima" anni fa, quando ancora c'erano i mostri di inchiostro e pagine."
938,cagasburratomaster,#8A2BE2,"Se I giorni di NINAH so uguali agli altri la rerun sarà corta"
940,giovanox27,#FF0000,"Qua il discorso è più vedere tutti i personaggi cosa dicono, io fino ad adesso ho fatto 3 run (tutte incomplete e sto in pari con te) e i personaggi che capitano sono diversissimi e alcuni danno  informazioni importanti"
940,chriztia,,"esatto hahaha"
940,latalpadimare,#FF69B4,"@midnightgamer__ @lelez_26 @mangodistruttore ciao amichetti! HypeMyHeart"
940,mvssingno,,"sarebbe bello fare un'altra run anche per vedere nuovi pg e magari un finale diverso"
947,cozze_epecorino,,"via di speed run"
947,streamlabs,#32C3A2,"Segui con noi dal vivo l'EUIC 2025 direttamente a Londra (evento gratuito): https://www.eventbrite.com/e/biglietti-casting-italiano-del-campionato-internazionale-vgc-red-bull-gaming-sphere-1980630344678"
952,sbubbolox,,"Secondo te ci sarà un modo di sguggarsi?"
953,0raparloio,,"Si ragazzi adesso parlo io."
954,roki_niiyama,#00FF7F,"Magari nella seconda run parliamo della macrolore del 27"
954,projectbiittersweet,#8400FF,"projectbiittersweet subscribed with Prime. "
961,froeden_,#FF4500,"magari nella prossima run ad esempio potremmo riuscire a fare 2 giorni e 2 notti a live o così (parlo da blind non so quanto è lungo)"
961,streamlabs,#32C3A2,"Canale Telegram per rimanere sempre aggiornati: https://t.me/CydoniaChiara"
963,mickylalala,#FF69B4,"@midnightgamer__ ciao💚💚"
966,coldferdy,#1E90FF,"e se poi te ne penti?"
971,omiino0207,#00FF7F,"ora guggo io"
974,midnightgamer__,#8A2BE2,"@mickylalala ciaooo!! <3 saidogHi"
976,midnightgamer__,#8A2BE2,"Ah"
977,chriztia,,"vero che sei a londra"
978,オカリン (remakebanword),#0000FF,"La silka trovata uccisa nel retro di un KFC"
982,luscoiatrollo,#FF7000,"Vabbè. ma non importa, si gode il weekend"
984,mangodistruttore,#9ACD32,"@midnightgamer__ Mi spiace cara, abbraccioni!! Io tutto bene dai saidogSab"
988,chiave_di_lettura,#00FF7F,"Cydo per vibes simili ma in un altro genere do gioco, hai mai pensato di portare Papers Please?"
990,horvat9_rs,#8A2BE2,"venerdì parto anch’io 😂"
990,fenyxpoke,,"Peccato che non ci sarai allo State of Play"
995,emme__quadro,,"emme__quadro subscribed with Prime. They've subscribed for 6 months! Ciao Cydo, una domanda che avrei voluto farti molto tempo fa, e che ora va un po' "controtendenza", visto l'hype del 27 febbraio e sei emozionato per quello che potrebbe comportare per il tuo futuro. Cosa ne pensi del video di qualche tempo fa di Dario sull' "Ultima fase del piano", hai mai pensato anche solo approssimativamente a un dopo-twitch? Perdona il messaggio lungo, buon guggo e viva Marcone sempre <3"
999,syncgabri,#00B300,"peccato per il SoP"
1005,duebbol,#FF0000,"noooo niente state of play insieme :("
1005,delphinator4,#DAA520,"delphinator4 subscribed at Tier 1. They've subscribed for 45 months! kiss al volissimo, vado a recuperarmi il mega video"
1007,auryartauro44,#DAA520,"Domani Godimentodì"
1013,sitornadovesiestati,,"Sium"
1019,ladeb55,,"ladeb55 is gifting 1 Tier 1 Subs to Cydonia_Chiara's community! They've gifted a total of 108 in the channel! "
1019,ladeb55,,"ladeb55 gifted a Tier 1 sub to purple_dragoness_! "
1020,fenyxpoke,,"Madonna speriamooo"
1021,gaiamel,#5F9EA0,"che godo"
1021,chriztia,,"speriamo"
1022,the_klown89,#8A2BEB,"@LuScoiatrollo In cui faremo i complimenti agli inglesi per aver vinto in casa loro"
1022,mangodistruttore,#9ACD32,"@lelez_26 @latalpadimare bseraa saidogHi saidogHi saidogHi"
1023,worldofworgage,#00FF7F,"test drive sul campo"
1026,lelez_26,#1E90FF,"@mangodistruttore ma buonaseraaaaaa caro! Sono sia contenta visto che il prof approva le illustrazioni che ho fatto ma anche preoccupata per le altre che devo iniziare visto il poco tempo WutFace, tu??? <3 <3 <3"
1027,ackooo12345,,"ackooo12345 subscribed with Prime. They've subscribed for 34 months! "
1033,iamrealpeely_roberto,#0FFFB1,"Speriamo"
1035,ryurien,,"Tanto dura solo 1 ora"
1037,chriztia,,"vero"
1038,ily05ily,,"Buonasera^-^"
1038,luscoiatrollo,#FF7000,"Sarebbe godevole"
1039,potofgrid,#FF0000,"anche perchè annunciano Bloodborne 2 e 3"
1041,fantamaghiro,#FF0000,"Ehi Fra!"
1044,ozy_mann,#0000FF,"Video di oggi bellissimo btw"
1049,オカリン (remakebanword),#0000FF,"Io non ho molte speranze per lo SoP"
1063,duebbol,#FF0000,"Kingdom Hearts 4 si o no?"
1063,luscoiatrollo,#FF7000,"Ma voi vi dovete portare dietro dell'attrezzatura o hanno tutto in loco?"
1065,chriztia,,"vabbè si chiaro ci sta"
1067,streamlabs,#32C3A2,"Ti sei perso la scorsa live o vuoi recuperarne una? Iscriviti a https://www.youtube.com/c/CydoniaChiara Tutte le live vengono ricaricate almeno 24h dopo dalla loro fine"
1074,healingdramon,#8A2BE2,"hello"
1084,rennatriste,#5F9EA0,"farete/avete già visto la weird route di deltarune?"
1091,cgass01,,"Cydo, oggi vi seguo mentre prendo l'autobus per Barcellona dove prenderó l'aereo per il Giappone, sto tutto inguggato"
1098,fenyxpoke,,"Comunque video bellissimo 5k di visual in 6h ci sta un botto sperando che aumenterà"
1100,chriztia,,"@duebbol non credo, presumo di più il nulla assoluto più live service hahaha"
1100,streamlabs,#32C3A2,"Canale Telegram per rimanere sempre aggiornati: https://t.me/CydoniaChiara"
1101,kinoooooooooooo,#DAA520,"buonasera!"
1108,mangodistruttore,#9ACD32,"@lelez_26 OoOo! Congratulazioni cara, vuol dire che i tuoi lavori sono ben riconosciuti!"
1115,maziert,#0000FF,"Per quella... un respirone Cydo"
1129,midnightgamer__,#8A2BE2,"saidogGodo saidogGodo saidogGodo saidogGodo saidogGodo"
1130,iamrealpeely_roberto,#0FFFB1,"saidogGodo saidogGodo saidogGodo"
1134,gaiamel,#5F9EA0,"saidogVibe saidogVibe"
1138,mergo813,#D2691E,"forse al prossimo ep finiamo questa run"
1142,kinoooooooooooo,#DAA520,"saidogIL saidogGodo"
1142,luscoiatrollo,#FF7000,"27 febbraio: nominato"
1147,duebbol,#FF0000,"@chriztia io eterno sognatore sempre, anche bruciandomi spesso :)"
1148,worldofworgage,#00FF7F,"famo quel paio di live di dispatch?"
1148,streamlabs,#32C3A2,"Canale Telegram per rimanere sempre aggiornati: https://t.me/CydoniaChiara"
1151,harakiri055,#8A2BE2,"Requiem"
1156,tompelliz11,#73F6B5,"La vet di nero e bianco 2 era a marzo o sbaglio?"
1157,coldferdy,#1E90FF,"perché secondo te riesci a finire qualcosa prima del Pokemon Day?"
1160,gaiamel,#5F9EA0,"a proposito, complimentoni per il video oggi💜💜💜💜 ho avuto il momento lacrimuccia"
1167,worldofworgage,#00FF7F,"io come quello di Scavio"
1167,kinoooooooooooo,#DAA520,"un teaser?"
1171,coldferdy,#1E90FF,"no dai forse Silksong si"
1172,mangodistruttore,#9ACD32,"@lelez_26 Io tutto bene, un po' stanco dal lavoro e speriamo la MAD mi permetta di prendere delle supplenze SeemsGood"
1174,chriztia,,"quindi dispatch settimana prossima post pokemon day o molto più in la?"
1177,juventus0802,#008000,"Cydo secondo te c’è una possibilità che mettano Pokemon rubino e zaffiri giocabili su switch ??"
1190,gaiamel,#5F9EA0,"@chriztia dispatch GOD"
1191,cozze_epecorino,,"video analisi progetto segreto"
1192,syncgabri,#00B300,"silksong alla prossima si finisce"
1199,worldofworgage,#00FF7F,"eh si, almeno te la levi che dura poco"
1201,coldferdy,#1E90FF,"due live di dispatch? ottimisti gli amici"
1202,streamlabs,#32C3A2,"Canale Telegram per rimanere sempre aggiornati: https://t.me/CydoniaChiara"
1209,mergo813,#D2691E,"DISPATCH NO TI PREGO ANCORA BANNANO ANCHE TE"
1215,lieal42,#FF5763,"apri"
1215,sergios04,,"Ciao Cydo, perdona la domanda che non c'entra, sono uno dei tuoi acquirenti su vinted e ho visto che non sei riuscito a inviare i prodotti che avevi messo in vendita. per caso ci sarà la possibilità di acquistarli di nuovo? 🥹 Avevo piacere di supportarti in un modo un po' alternativo e magari prendermi anche qualcosina anche per me."
1219,fantamaghiro,#FF0000,"saidogGodo saidogGodo saidogGodo saidogGodo"
1224,rosso_pendragon,#B22222,"rosso_pendragon subscribed at Tier 1. They've subscribed for 36 months! Sera cydo ♥️ come va? Ho visto le storie sul progetto segreto (dita incrociate), devo dire che è stato bello leggere la tua riflessione. Fare le cose che ci spaventano è orribile e elettrizzante insieme, grazie per avermelo ricordato, io fiera di te nel mio piccolo saidogQubo Domani torno nella mia casa da fuori sede e a volte mi chiedo se io stia facendo le scelte giuste. Il tuo discorso mi ha ricordato che non lol so, ma sto imparando tanto e sono felice di star percorrendo questa strada"
1225,blogcard,#0000FF,"Cydo ti prego porta il gioco Obra Dinn secondo me ti fa godere"
1232,chriztia,,"@duebbol eh guarda vorrei sognare anche io ma per come sono andati gli ultimi state of play ho le aspettative sotto terra"
1240,midnightgamer__,#8A2BE2,"saidogCheck saidogCheck saidogCheck saidogCheck"
1241,ryurien,,"Dispatch 2 live pochine, non penso ti duri così poco"
1242,aleksmoon05,#0000FF,"Marzo sarà un mese intenso"
1242,streamlabs,#32C3A2,"Canale Telegram per rimanere sempre aggiornati: https://t.me/CydoniaChiara"
1255,maziert,#0000FF,"@mergo813 basta giocarlo su switch é tutto censurato dispatch"
1255,gaiamel,#5F9EA0,"@ryurien secondo me almeno 4/5"
1256,mr_nice1601,#0000FF,"ciao Cydo, volevo farti i complimenti per la serie GDR Pokemon in collaborazione con Inntale,serie stupenda, bravi loro ma soprattutto complimenti al master par la dedizione e la preparazione a regola d' arte"
1257,bananamobile_,#563872,"Bananamobile_ subscribed with Prime. They've subscribed for 35 months! "
1257,gatsuh_,#00FF7F,"ma ci sarà un trailer per il progetto segreto?"
1261,lieal42,#FF5763,"ma dio madonna mi si è mangiato la streak di trasmissioni?"
1265,lelez_26,#1E90FF,"@mangodistruttore forzaaa ora è il tempo di rilassarsi <3 <3 <3 ( poi vi mando qualche foto dei disegni se volete! :3 )"
1287,karu_sol13,#B22222,"Karu_sol13 watched 7 consecutive streams and sparked a watch streak! saidogGodo saidogGodo"
1287,mangodistruttore,#9ACD32,"@lelez_26 Volentierii"
1291,chriztia,,"@gaiamel alla fine sono riuscito a finirlo e vedo se riesco a fare una seconda run prima che lo cominci, anche se la vedo leggermente dura dato che sto giocando DQ11 s hahaha"
1291,xdallio,#0000FF,"ma farai un presents preregistrato per il progetto segreto o ne parlerai live sul momento?"
1291,streamlabs,#32C3A2,"Canale Telegram per rimanere sempre aggiornati: https://t.me/CydoniaChiara"
1292,mergo813,#D2691E,"@maziert ma sab lo hanno bannato per una scena non sessuale"
1299,teraxaret,,"Cydo cosa ne pensi dello sot del superbowl costato quasi 2 volte ZA?"
1299,botz_kuro,#8A2BE2,"alè"
1305,mr_nice1601,#0000FF,"non vedo l'oraa"
1308,rosso_pendragon,#B22222,"Buona sera a tutti <3"
1309,imp3rialit,#00FF7F,"Io continuo a pensare che sarà un gioco di carte e non un videogioco"
1310,coldferdy,#1E90FF,"che non si sa se è un gioco il 27"
1316,matteotrupia1,,"Il Cydo Presents LUL LUL"
1327,eliabasso80,,"si apre?"
1337,fantamaghiro,#FF0000,"La Cydirect"
1341,andreadc05_,#FF0000,"cassette beast 3"
1341,zacksamis,,"Il progetto segreto è palese un hamburgeria ragazzi"
1343,omiino0207,#00FF7F,"il 27 alle 13 sono in aereo BigSad BigSad"
1344,kaido_micche,#FF7F50,"ma chi farà il video teoria sul progetto segreto ?"
1344,dera000,#1E90FF,"Dera000 subscribed with Prime. They've subscribed for 2 months, currently on a 1 month streak! "
1351,chriztia,,"@gaiamel contando vari momenti talk e speculo eventuali si 4 o 5 più magari seconda run sua"
1351,gorskei,#FF7F00,"Letsgooo"
1351,arvyem,#8A2BE2,"Ci sarà anche Carlotta?"
1353,harakiri055,#8A2BE2,"Trailer in purezza"
1354,rosso_pendragon,#B22222,"Momento slide?"
1357,markcost2001,#0000FF,"Ma quindi apri un parrucchiere?"
1359,xdallio,#0000FF,"daje"
1359,creuzak_,#743EAD,"Cydo ma nel progetto segreto potremo "apri"?"
1360,alce_boh,#FFE800,"Non vedo sia il 21"
1361,eri_rar,#FF69B4,"Farai un video teoria sul tuo stesso trailer?"
1361,raksharedfox,#1E90FF,"un hamburgeria con ciccio gamer"
1362,wh_1i7e,#FF0055,"cinema"
1362,kinoooooooooooo,#DAA520,"c’è lore!"
1364,eliabasso80,,"27 alle 13 ci sarò"
1366,gaiamel,#5F9EA0,"@chriztia quindi problema risolto? che ne pensi del gioco (ovviamente no spoiler) Io su qualcosina del finale sono rimasta un po’ interdetta"
1366,chriztia,,"lo facciamo noi il video teoria"
1367,maiobho,#660099,"ragazzi sono un leaker fidatevi di me, il progetto segreto è un libro su come ci si sega"
1369,potofgrid,#FF0000,"2 minuti di trailer not bad"
1369,luscoiatrollo,#FF7000,"Ci sarà da sborrare mi sa"
1369,gixerius,#128387,"Auto-leakkati daaaaaai Kappa <3"
1373,midnightgamer__,#8A2BE2,"saidogCheck saidogCheck saidogCheck saidogCheck saidogCheck saidogCheck"
1377,frostthesasso,#FF9816,"carlotta sono gli amici fatti durante la strada"
1381,ulixfelix,#FF0000,"Io sono convinto tu voglia creare un gioco in cui catturi creature con le mani"
1383,auryartauro44,#DAA520,"Tutta questa storia per una linea di mutande a tema Pokémon, diciamoci la verità"
1384,wandox99,#8A2BE2,"Carlotta è un'ape"
1385,botz_kuro,#8A2BE2,"da quanto dopo la presentazione del progetto si può contribuire?"
1386,coldferdy,#1E90FF,"è solo un prodotto interattivo che racconta la storia di un mondo fantastico fatto delle cose che piacciono a cydonia e che c’entra con il giorno in cui viene pubblicato e che ha una pagina kickstarter annessa che verrà pubblicata dopo un trailer. imho è un asciugamano."
1388,mysticmistpog,#8A2BE2,"Carlotta secondo me è più o meno l'arma di AZ"
1388,gaiamel,#5F9EA0,"carlotta è un giardino comunale"
1388,manumagnum,#DAA520,"Che è smashabile?"
1389,scimmiapazzoide,,"L'aneddoto di It takes two"
1391,luscoiatrollo,#FF7000,"Quindi non è una tomba, meno male"
1396,ochiavica,#C09973,"Ma ci giocherai al day1 al progetto segreto?"
1397,amz_mmkvm,#0000FF,"sarà morta?"
1401,chiave_di_lettura,#00FF7F,"Carlotta si Laurea?"
1402,gixerius,#128387,"Carlotta la creator vegana di Cucina Botanica?"
1406,looka86,#008000,"Hai detto anche "Carlotta SI""
1411,achillerobot,#FF4500,"Carlotta potrebbe mia trovarsi su rule34 un giorno?"
1413,usodabada,#FF69B4,"Hai detto che per te è SMASH, quindi se ho capito i tuoi gusti nel corso degli anni... sarà facile capire chi è Carlotta"
1413,alce_boh,#FFE800,"Lo dici il 21"
1414,fenyxpoke,,"È un IA"
1414,kaido_micche,#FF7F50,"già il 21 ?"
1414,roki_niiyama,#00FF7F,"Categoria videoludica?"
1417,heartwgf,#1E90FF,"il progetto segreto è il one piece"
1419,dema_giugnor,#B22222,"Ma carlotta è più "car" o più "lotta"?"
1421,veridiasvg,,"Ho perso un po' di puntate, quanti morti?"
1423,rosso_pendragon,#B22222,"Prima ci gasi e poi la commenti"
1425,macmit2102,,"macmit2102 subscribed at Tier 1. They've subscribed for 2 months! Cydo aiuto sono disperato, non so se pallare il cazzo o cazzare il palle. Seriamente domani ho l'esame di meccanica quantistica, me lo benedici?"
1427,streamlabs,#32C3A2,"Il canale della Cantina: https://www.youtube.com/@LaCantinadiCydonia"
1428,tramatisse,,"team serie animata"
1428,franci_madido,#9ACD32,"@usodabada Uomo, dunque"
1428,aleksmoon05,#0000FF,"(Già lo sappiamo)"
1429,worldofworgage,#00FF7F,"lol"
1431,ryurien,,"Un giorno = Il 27"
1432,ochiavica,#C09973,"Madonna la disegno day1 io"
1432,syncgabri,#00B300,"lol"
1433,looka86,#008000,"La categoria di Pornhub"
1435,siriosdev,#FF4D00,"tutto può trovarsi su rule34"
1435,coldferdy,#1E90FF,"Carlotta è già su r34"
1436,filloaxtv,,"c'è già quindi?"
1436,iamrealpeely_roberto,#0FFFB1,"Addirittura"
1436,fabiodp_,,"C'è già"
1436,arvyem,#8A2BE2,"Già sono pronto"
1436,drtaxi98,#1E90FF,"c'è già"
1437,オカリン (remakebanword),#0000FF,"Ah ok"
1438,mergo813,#D2691E,"io voglio sapere quale frutto fa schifo a Chiara"
1441,estintoretirannosauro,#FF0000,"Ah beh"
1442,vomitoimmortale,#9ACD32,"è già lì"
1443,whimsysaya,#00FF7F,"carlotta è il cattivo"
1443,gixerius,#128387,"Qui però non si è compresa la Rule 34 appieno, TUTTO è Rule 34 non appena esiste"
1444,the_klown89,#8A2BEB,"kekw"
1444,usodabada,#FF69B4,"@franci_madido Carl Lotta"
1444,dannypecu,,"Capiamo"
1445,aleksmoon05,#0000FF,"Capisco"
1445,begonia_rex_,#8AB4ED,"greve zi"
1448,fantamaghiro,#FF0000,"Le domande importanti"
1448,achillerobot,#FF4500,"Ah"
1449,cagasburratomaster,#8A2BE2,"Si è trovato il Gabibbo su r34 quindi tutto può succedere"
1449,ulixfelix,#FF0000,"Carlotta è una ricotta"
1450,luscoiatrollo,#FF7000,"Povera Carlotta ckibeO7"
1450,horvat9_rs,#8A2BE2,"la sera troppo ottimista"
1450,gaiamel,#5F9EA0,"c’è nel manuale seghe?"
1451,essai_demetori,#DAA520,"è già in rule34"
1452,hel_jigoku,#D2691E,"Ti giuro la cerco"
1453,lieal42,#FF5763,"oh no"
1453,assassinoignoto94,#8400FF,"la mia piattaforma di riferimento : rule34"
1454,syncgabri,#00B300,"mi sorprenderei del contrario"
1455,just_robee,#DAA520,"ok ci penso io a mettere carlotta su rule 34"
1457,オカリン (remakebanword),#0000FF,"Allora le porti i fiori perché è una bella ragazza"
1459,moonlightumbreon212,,"Azz"
1460,filloaxtv,,"Ma quindi fai come quello di helltaker che crei (non) videogiochi per avere le rule34 dalla community?"
1461,mat_er_asso,#B22222,"È il senso della r34"
1462,botz_kuro,#8A2BE2,"controllerò assiduamente"
1462,happytheplayer,#FF0000,"è veramente un porno il progetto segreto..."
1463,ochiavica,#C09973,"(2067)carlotta_progettosegreto"
1464,fantamaghiro,#FF0000,"Alla sera con la sega Nigiri"
1464,desuvgc,,"buonasera amo, penso diventerai compagnia fissa delle mie serate"
1466,peach_mountain02,,"Carlotta è la r34"
1467,pleiadesseeker,,"Più che altro il gioco uscirà su steam? Girerà su notebook?"
1468,omiino0207,#00FF7F,"verra leakato anche il seghino carlotta?"
1468,lesko88,#1E90FF,"domanda: carlotta si o no?"
1469,mysticmistpog,#8A2BE2,"Ma non era "Qualcosa"????"
1471,farcr,#DAA520,"Il segno che il tuo creato ha toccato qualcuno è aprire rule34 e scoprire che qualcuno ci si è toccato"
1472,lieal42,#FF5763,"quindi dobbiamo aspettare per forza il 27…"
1474,rosso_pendragon,#B22222,"Ma ci puoi dire se è un progetto in collaborazione con qualcuno o da solo?"
